id,observed_on,quality_grade,place_guess,latitude,longitude,private_latitude,private_longitude,scientific_name,common_name
10193920,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4639223803,-122.2792468965,,,Ranunculus californicus,California buttercup
10193922,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4657383673,-122.2833627462,,,Heteromeles arbutifolia,Toyon
10193923,2018-03-11,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4662322741,-122.2851544619,,,Galium porrigens,graceful bedstraw
10193924,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4663344613,-122.2856909037,,,Toxicoscordion fremontii,Fremont's Deathcamas
10193925,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4664238749,-122.2856077552,,,Toxicodendron diversilobum,Pacific poison oak
10193926,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4664749684,-122.2855755687,,,Arbutus menziesii,Pacific madrone
10193927,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4665303197,-122.2855809331,,,Pedicularis densiflora,Indian Warrior
10193928,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4665814131,-122.2855822742,,,Adelinia grande,Pacific hound's tongue
10193929,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4657852034,-122.2873190045,,,Diplacus aurantiacus,orange bush monkeyflower
10193931,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4657170781,-122.2873994708,,,Lupinus albifrons,Silver Lupine
10193932,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4654999284,-122.2869113088,,,Artemisia californica,California sagebrush
10193934,2018-03-11,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4647590598,-122.2847896814,,,Erodium botrys,Mediterranean Stork's-bill
10193936,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4645206177,-122.2843176126,,,Dichelostemma capitatum,Blue Dicks
10193937,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4643843648,-122.2841888666,,,Sanicula bipinnatifida,Purple Sanicle
10193938,2018-03-11,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4641799849,-122.2834485769,,,Calystegia macrostegia,coast morning glory
10193939,2018-03-11,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4646824178,-122.2795540094,,,Magnoliopsida,dicots
10193943,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4649166014,-122.2800019383,,,Primula hendersonii,Henderson's shooting star
10193944,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4673350369,-122.283102572,,,Solanum umbelliferum,bluewitch nightshade
10193949,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4673350369,-122.283102572,,,Rubus ursinus,California Blackberry
10193950,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4678672525,-122.2846287489,,,Taraxia ovata,Sun Cup
10193951,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4678672525,-122.2846287489,,,Sisyrinchium bellum,western blue-eyed grass
10193955,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.467445738,-122.2833815217,,,Oxalis pes-caprae,Bermuda buttercup
10193963,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.470762439,-122.2770756483,,,Claytonia perfoliata,miner's lettuce
10193964,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.470762439,-122.2770756483,,,Marah fabacea,California manroot
10193968,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.470762439,-122.2770756483,,,Stellaria media,common chickweed
10193969,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.470762439,-122.2770756483,,,Stellaria media,common chickweed
10193970,2018-03-11,casual,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4712435401,-122.2768208385,,,Prunus,"plums, cherries, and allies"
10193971,2018-03-11,casual,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4718949374,-122.2772151232,,,Kniphofia uvaria,Red Hot Poker
10193973,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4725505865,-122.2778682411,,,Bellis perennis,common daisy
10193974,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4725505865,-122.2778682411,,,Taraxacum officinale,common dandelion
10193975,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4725505865,-122.2778682411,,,Taraxacum officinale,common dandelion
10193976,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4725505865,-122.2778682411,,,Taraxacum officinale,common dandelion
10193977,2018-03-11,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.469323375,-122.2866404057,,,Nemophila,baby blue eyes
10193978,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4679098296,-122.2896444795,,,Platystemon californicus,creamcups
10193979,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4679098296,-122.2896444795,,,Castilleja densiflora,Denseflower Indian Paintbrush
10193982,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.466811333,-122.2922891378,,,Medicago polymorpha,bur clover
10193984,2018-03-11,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4670242212,-122.2936731577,,,Dipsacus sativus,Indian teasel
10193985,2018-03-11,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4650187904,-122.2964023054,,,Salix lasiolepis,Arroyo Willow
10236956,2017-03-19,research,"Ed R. Levin County Park, Santa Clara County, CA, USA",37.4732445465,-121.8769946694,,,Silybum marianum,milk thistle
10236961,2017-03-19,research,"Ed R. Levin County Park, Santa Clara County, CA, USA",37.4810139039,-121.8680495024,,,Sisyrinchium bellum,western blue-eyed grass
10236962,2017-03-19,research,"Ed R. Levin County Park, Santa Clara County, CA, USA",37.4769356241,-121.8687093258,,,Eschscholzia californica californica,
10236963,2017-03-19,research,"Ed R. Levin County Park, Santa Clara County, CA, USA",37.4764417881,-121.8711125851,,,Claytonia perfoliata,miner's lettuce
10237128,2015-03-14,research,"Purisima Creek Redwoods Open Space Preserve, San Mateo County, CA, USA",37.4298877791,-122.3573967946,,,Aquilegia formosa,western columbine
10237129,2015-03-14,research,"Purisima Creek Redwoods Open Space Preserve, San Mateo County, CA, USA",37.4298877791,-122.3573967946,,,Oxalis oregana,redwood sorrel
10237198,2014-03-15,research,"Long Ridge Preserve, La Honda, CA, USA",37.2742604095,-122.1498475042,,,Nemophila menziesii,baby blue eyes
10237200,2014-03-15,research,"Long Ridge Preserve, La Honda, CA, USA",37.2742604095,-122.1498475042,,,Quercus kelloggii,California black oak
10300270,2018-03-18,needs_id,"Castle Rock State Park, Santa Cruz County, CA, USA",37.2279023058,-122.1101510525,,,Castilleja foliolosa,Woolly Indian Paintbrush
10300272,2018-03-18,research,"Castle Rock State Park, Santa Cruz County, CA, USA",37.2309605228,-122.1192061902,,,Heteromeles arbutifolia,Toyon
10300273,2018-03-18,needs_id,"Castle Rock State Park, Santa Cruz County, CA, USA",37.2407664828,-122.1153438091,,,Solanum umbelliferum,bluewitch nightshade
10300276,2018-03-18,needs_id,"Castle Rock State Park, Santa Cruz County, CA, USA",37.2441999756,-122.1106445789,,,Arctostaphylos,bearberries and manzanitas
10318681,2017-03-23,research,"Regnart Road, Cupertino, CA, USA",37.2984318125,-122.0586955547,,,Vinca major,greater periwinkle
10318682,2017-03-23,research,"Fremont Older Open Space Preserve, Santa Clara County, CA, USA",37.2892137906,-122.0599830151,,,Vicia villosa,hairy vetch
10318683,2017-03-23,research,"Fremont Older Open Space Preserve, Santa Clara County, CA, USA",37.288454107,-122.0620912313,,,Oxalis pes-caprae,Bermuda buttercup
10319192,2016-03-20,research,"Pinnacles National Park, San Benito County, CA, USA",36.4837617094,-121.1838769913,,,Lewisia rediviva,Oregon Bitterroot
10319193,2016-03-20,needs_id,"Pinnacles National Park, San Benito County, CA, USA",36.4837617094,-121.1838769913,,,Delphinium patens patens,
10319194,2016-03-20,needs_id,"Pinnacles National Park, San Benito County, CA, USA",36.4837617094,-121.1838769913,,,Lithophragma heterophyllum,hillside woodland star
10319195,2016-03-20,needs_id,"Pinnacles National Park, San Benito County, CA, USA",36.4837617094,-121.1838769913,,,Plectritis macrocera,Longhorn Seablush
10319197,2016-03-20,research,"Pinnacles National Park, San Benito County, CA, USA",36.4837617094,-121.1838769913,,,Pholistoma auritum,Fiesta Flower
10319198,2016-03-20,needs_id,"Pinnacles National Park, San Benito County, CA, USA",36.4837617094,-121.1838769913,,,Amsinckia,Fiddlenecks
10319199,2016-03-20,needs_id,"Pinnacles National Park, San Benito County, CA, USA",36.4837617094,-121.1838769913,,,Eriophyllum confertiflorum,Golden Yarrow
10319200,2016-03-20,needs_id,"Pinnacles National Park, San Benito County, CA, USA",36.4837617094,-121.1838769913,,,Gilia achilleifolia,California gilia
10319202,2016-03-20,needs_id,"Pinnacles National Park, San Benito County, CA, USA",36.4837617094,-121.1838769913,,,Marah fabacea,California manroot
10319204,2016-03-20,needs_id,"Pinnacles National Park, San Benito County, CA, USA",36.4837617094,-121.1838769913,,,Toxicoscordion fremontii,Fremont's Deathcamas
10319205,2016-03-20,research,"Pinnacles National Park, San Benito County, CA, USA",36.4837617094,-121.1838769913,,,Erysimum capitatum,western wallflower
10319206,2016-03-20,needs_id,"Pinnacles National Park, San Benito County, CA, USA",36.4837617094,-121.1838769913,,,Lupinus,lupines
10319208,2016-03-20,research,"Pinnacles National Park, San Benito County, CA, USA",36.4837617094,-121.1838769913,,,Cardamine californica,milkmaids
10319209,2016-03-20,research,"Pinnacles National Park, San Benito County, CA, USA",36.4837617094,-121.1838769913,,,Salvia mellifera,black sage
10382623,2017-03-25,research,"Purisima Creek Redwoods Open Space Preserve, San Mateo County, CA, USA",37.4417714544,-122.3464590311,,,Trillium chloropetalum,giant wakerobin
10382626,2017-03-25,research,"Purisima Creek Redwoods Open Space Preserve, San Mateo County, CA, USA",37.4371266575,-122.3695836961,,,Myosotis latifolia,broadleaf forget-me-not
10382627,2017-03-25,research,"Purisima Creek Redwoods Open Space Preserve, San Mateo County, CA, USA",37.4371266575,-122.3695836961,,,Viola glabella,stream violet
10383459,2016-03-23,research,"San Tomas Aquino Creek Trail, Santa Clara, CA, USA",37.3997554796,-121.9718456268,,,Raphanus sativus,wild radish
10383460,2016-03-23,needs_id,"Bay Trail, Santa Clara County, CA, USA",37.4263430578,-122.0314979553,,,Brassicaceae,mustard family
10422839,2018-03-25,research,"Saratoga Gap Open Space Preserve, Santa Clara County, CA, USA",37.2616041817,-122.1312868595,,,Viola ocellata,western heart's ease
10422841,2018-03-25,needs_id,"Long Ridge Open Space Preserve, Santa Cruz County, CA, USA",37.270236474,-122.1582001448,,,Lupinus albifrons,Silver Lupine
10422842,2018-03-25,needs_id,"Long Ridge Open Space Preserve, Santa Cruz County, CA, USA",37.2698693442,-122.1499550343,,,Erodium botrys,Mediterranean Stork's-bill
10422843,2018-03-25,research,"Long Ridge Open Space Preserve, Santa Cruz County, CA, USA",37.2699547234,-122.1499979496,,,Eschscholzia californica californica,
10440367,2015-03-28,needs_id,"Mt. Tamalpais Watershed, Marin County, CA, USA",37.9318774453,-122.6190090179,,,Iris,Irises
10440719,2016-03-27,research,"Sunol Regional Wilderness, Alameda County, CA, USA",37.5214175317,-121.8249279529,,,Castilleja exserta,purple owl's-clover
10440720,2016-03-27,research,"Sunol Regional Wilderness, Alameda County, CA, USA",37.5292637355,-121.822822094,,,Lysimachia arvensis,scarlet pimpernel
10440721,2016-03-27,needs_id,"Sunol Regional Wilderness, Alameda County, CA, USA",37.5216898293,-121.825185445,,,Erodium botrys,Mediterranean Stork's-bill
10440722,2016-03-27,needs_id,"Sunol Regional Wilderness, Alameda County, CA, USA",37.5300124739,-121.8150973278,,,Lupinus albifrons,Silver Lupine
10440724,2016-03-27,needs_id,"Sunol Regional Wilderness, Alameda County, CA, USA",37.5272216864,-121.8123507503,,,Calystegia purpurata,Pacific False Bindweed
10440725,2016-03-27,research,"Sunol Regional Wilderness, Alameda County, CA, USA",37.5272216864,-121.8123507503,,,Lathyrus vestitus,Pacific pea
10440726,2016-03-27,research,"Sunol Regional Wilderness, Alameda County, CA, USA",37.5200560287,-121.8121820957,,,Sisyrinchium bellum,western blue-eyed grass
10440727,2016-03-27,research,"Sunol Regional Wilderness, Alameda County, CA, USA",37.5200560287,-121.8121820957,,,Sidalcea malviflora,Dwarf Checkermallow
10440728,2016-03-27,research,"Sunol Regional Wilderness, Alameda County, CA, USA",37.5161255767,-121.8098402023,,,Eschscholzia californica californica,
10440731,2016-03-27,research,"Sunol Regional Wilderness, Alameda County, CA, USA",37.5110694861,-121.8207222492,,,Scandix pecten-veneris,Shepherd's-needle
10485313,2018-03-28,needs_id,"Pinnacles National Park, San Benito County, CA, USA",36.485745723,-121.2025398016,,,Eschscholzia caespitosa,Tufted Poppy
10486342,2018-03-28,research,"Pinnacles National Park, San Benito County, CA, USA",36.5017539913,-121.1819350719,,,Primula hendersonii,Henderson's shooting star
10486343,2018-03-28,needs_id,"Pinnacles National Park, San Benito County, CA, USA",36.502875136,-121.1853039265,,,Amsinckia menziesii intermedia,Rancher's fiddleneck
10486344,2018-03-28,research,"Pinnacles National Park, San Benito County, CA, USA",36.4851850287,-121.2046024203,,,Primula clevelandii,Padre's Shooting Star
10486345,2018-03-28,research,"Pinnacles National Park, San Benito County, CA, USA",36.4851850287,-121.2046024203,,,Lomatium utriculatum,Foothill desert-parsley
10486346,2018-03-28,research,"Pinnacles National Park, San Benito County, CA, USA",36.4851850287,-121.2046024203,,,Claytonia perfoliata,miner's lettuce
10486347,2018-03-28,research,"Pinnacles National Park, San Benito County, CA, USA",36.4858406094,-121.2024083734,,,Dendromecon rigida,Bush Poppy
10486348,2018-03-28,research,"Pinnacles National Park, San Benito County, CA, USA",36.4861198764,-121.2019933015,,,Dichelostemma capitatum,Blue Dicks
10486355,2018-03-28,research,"Pinnacles National Park, San Benito County, CA, USA",36.4858751135,-121.2011906505,,,Ceanothus cuneatus,Buckbrush
10486357,2018-03-28,needs_id,"Pinnacles National Park, San Benito County, CA, USA",36.4885060053,-121.1989885569,,,Diplacus,bush monkeyflowers
10486359,2018-03-28,research,"Pinnacles National Park, San Benito County, CA, USA",36.4838824769,-121.1979049444,,,Cardamine californica,milkmaids
10486360,2018-03-28,research,"Pinnacles National Park, San Benito County, CA, USA",36.4827265516,-121.1982429028,,,Marah fabacea,California manroot
10486361,2018-03-28,research,"Pinnacles National Park, San Benito County, CA, USA",36.4815361032,-121.1992567778,,,Castilleja foliolosa,Woolly Indian Paintbrush
10560727,2018-04-01,needs_id,"Joseph D. Grant County Park, Santa Clara County, CA, USA",37.3211306416,-121.6715723276,,,Barbarea orthoceras,American yellowrocket
10560728,2018-04-01,needs_id,"Joseph D. Grant County Park, Santa Clara County, CA, USA",37.3197484277,-121.6729724407,,,Phoradendron leucarpum,oak mistletoe
10560730,2018-04-01,research,"Joseph D. Grant County Park, Santa Clara County, CA, USA",37.3192706195,-121.6733157635,,,Viola pedunculata,California Golden Violet
10560732,2018-04-01,research,"Joseph D. Grant County Park, Santa Clara County, CA, USA",37.313161232,-121.6840231419,,,Sisyrinchium bellum,western blue-eyed grass
10560733,2018-04-01,research,"Joseph D. Grant County Park, Santa Clara County, CA, USA",37.3143387782,-121.6855466366,,,Calandrinia menziesii,red maids
10560734,2018-04-01,needs_id,"Joseph D. Grant County Park, Santa Clara County, CA, USA",37.3143814426,-121.6855734587,,,Quercus lobata,valley oak
10560735,2018-04-01,research,"Joseph D. Grant County Park, Santa Clara County, CA, USA",37.3169583259,-121.6887277365,,,Erodium botrys,Mediterranean Stork's-bill
10560737,2018-04-01,research,"Joseph D. Grant County Park, Santa Clara County, CA, USA",37.3160112036,-121.6923004389,,,Veronica persica,bird's-eye speedwell
10560741,2018-04-01,research,"Joseph D. Grant County Park, Santa Clara County, CA, USA",37.3152176594,-121.6948968172,,,Eschscholzia californica californica,
10560742,2018-04-01,research,"Joseph D. Grant County Park, Santa Clara County, CA, USA",37.3145009027,-121.6968816519,,,Ranunculus muricatus,Rough-fruited buttercup
10560746,2018-04-01,research,"Joseph D. Grant County Park, Santa Clara County, CA, USA",37.3176921242,-121.7037159204,,,Lysimachia arvensis,scarlet pimpernel
10560747,2018-04-01,needs_id,"Joseph D. Grant County Park, Santa Clara County, CA, USA",37.3180931505,-121.7040592432,,,Lupinus bicolor,Miniature Lupine
